""	"B1"	"B2"	"H1"	"H2"
"cluster13651"	7.99758505702967	7.66447009147474	7.34041281625696	7.0216677491003
"cluster13652"	9.20912634221854	9.3131785175482	8.9114104966285	9.04464381476702
"cluster13653"	7.44665293514054	7.32784317603836	6.83623534608909	6.61672849541381
"cluster11522"	9.81346885530816	9.74267582556476	9.52935359113344	9.37066211791707
"cluster11523"	7.41353894986208	7.70612450673871	6.94843861758349	6.49608844262551
"cluster13654"	9.34048979178461	9.34065488071987	11.7304161258132	12.1216397613553
"cluster11524"	10.0004808304543	9.97960107993895	10.1270267056112	10.3605858337625
"cluster13655"	-2.08713032096987	-2.04125025260985	10.4824629438799	10.885281014456
"cluster13656"	8.10160024996519	8.0435868878137	7.84392562506083	7.02280649151219
"cluster11525"	7.68320541425716	7.59155706907026	6.85651472534815	6.7992801036888
"cluster11527"	1.53343964465098	1.58491055191641	10.888181250297	11.5147424713564
"cluster13657"	3.17921355497978	1.91776652891385	14.5717064036095	14.6148181683552
"cluster13658"	0.587479676492248	-0.19059158775795	8.76486047086712	8.87147467654438
"cluster13659"	10.0473630115341	9.9317174150401	10.6499892643966	11.400570075495
"cluster11528"	1.49739726683636	-2.04459694568094	8.23450451380948	9.12545146632693
"cluster11529"	6.4195088586965	6.57046297232522	7.67665039598895	7.6389808082014
"cluster11530"	6.29463520565674	6.2178190276469	6.17970661572337	5.99117386605021
"cluster11531"	5.66527414075313	6.03827349188345	5.43460165184481	5.111846117427
"cluster13660"	7.5747078330242	7.33299173431763	8.65103412263687	9.02629654611717
"cluster11533"	7.97235309891888	8.01684902051099	9.4657273025786	10.1399889580004
"cluster11535"	3.05351788165022	3.32335567452381	8.94325032016459	8.97991852016271
"cluster13661"	8.08320215243292	8.03860347270179	11.5748175589958	12.2937547389254
"cluster11537"	11.0014351620696	10.9895365052295	12.131597338923	12.0085035413612
"cluster13662"	10.8875434827755	10.8429539014179	12.0683843859201	12.2234381581241
"cluster11538"	6.28876686703436	6.37699111623178	5.15691059111549	4.99958778484354
"cluster11540"	9.00287593972131	8.97497573505353	10.77296296858	11.3069095389586
"cluster11541"	0.597069907515933	-0.172632787002258	9.03652254327281	10.184991569122
"cluster11542"	9.51157704711026	9.55987041286426	9.27650788926823	9.05970995318163
"cluster13664"	7.63983357148704	7.72109088167101	8.45689697510337	8.86887685912384
"cluster13666"	7.64830989058121	7.50788120218935	11.8407709670924	12.4018672226061
"cluster13667"	9.0960006930836	9.17124889661111	9.05982886035776	8.89257016044333
"cluster11543"	0.601498473890274	-0.164885949801898	9.56422674338637	10.2619476612106
"cluster13668"	-0.254146235863406	0.630549480742171	7.77297752288828	8.57293503237195
"cluster11545"	1.4987717715816	-2.0340041406111	8.67616188856654	9.04056136207593
"cluster13669"	10.1598721202724	10.1846288855832	11.9273465243689	12.6469579253438
"cluster11546"	9.15529654771126	9.25313565387925	11.5778292267216	11.479510474049
"cluster13670"	7.53487126522841	7.5870345880322	7.29793366952625	6.96112614136015
"cluster11547"	10.3004007305325	10.3787805726159	10.6719977075674	10.8075335918781
"cluster13671"	6.62609982131771	6.70719519676346	6.45792312127851	5.96341324715203
"cluster13672"	2.28698764418893	0.661611552420668	8.7985675303455	9.04857253663104
"cluster13673"	5.35679472144245	5.15523246511946	4.22572213914775	4.49928743162518
"cluster13674"	9.70986177287476	9.74814550819483	9.29819676983414	9.15334053876412
"cluster11548"	7.00849939504999	6.84092146070011	7.51742020866358	7.11841271561015
"cluster11549"	5.39040742247895	5.24602527484814	4.95368093093853	5.5690943152216
"cluster11550"	4.89788975881304	5.2645577212359	4.54147186003114	4.98763882604709
"cluster11551"	10.7122752635986	10.6236610605837	11.2852403774934	11.1281881309828
"cluster11552"	10.1836633001451	10.0356775293557	10.7475031662078	11.1822240292204
"cluster13675"	-0.169526060651537	-0.119875557581637	12.0251874376328	12.141982445538
"cluster13676"	3.95890495881137	6.40202646823025	2.97791607884736	2.06861826509047
"cluster11553"	5.92720884693217	5.66121582905171	6.01359079081015	5.31706868482237
"cluster13677"	8.05646547451882	8.01790679650037	10.3656255452321	11.0868400362951
"cluster13678"	6.73394176005443	6.75839874451931	7.01691192952028	7.22224552145514
"cluster13679"	8.41389224176216	8.38080195816898	8.92879841200066	9.76102283662681
"cluster11554"	9.5558371360897	9.46833942759149	9.11342441876088	8.76759543964507
"cluster11555"	5.28196706730368	5.12382745430355	4.53576006778509	3.75275775317073
"cluster11556"	9.04048408230741	9.1111248171864	8.64790552483088	8.14109342876717
"cluster13680"	5.24944484646732	5.6580201425959	5.75065329834148	5.36072865351163
"cluster11558"	-2.10955970254903	-2.06368498480334	9.82458285003835	10.8496888119292
"cluster13681"	4.6194899025861	4.41225143043746	5.97558729791447	6.79636413876236
"cluster13682"	8.54217859809024	8.49433660172043	8.91490222450134	9.333103376601
"cluster11560"	6.90264251314747	6.58812767977357	6.4589697866319	6.26475711763041
"cluster11561"	9.12347864672109	9.13676844713593	10.774421922656	11.3078547302279
"cluster11562"	7.06603162406246	7.12561662278424	10.7017471782583	11.5063152785249
"cluster11563"	6.63524897065514	6.66765178285316	6.15105990869868	6.0512574534487
"cluster11564"	10.3447790682137	10.3721460481417	10.8256045477376	10.9626663432159
"cluster13683"	9.93013551082282	9.85180515633463	10.0240663028848	10.44202670341
"cluster13684"	-2.31882928923682	-2.27322272132336	5.75465317879241	7.8165457586779
"cluster13685"	-2.32700854490922	-2.28145190493275	5.62456643424611	7.56263073178946
"cluster13686"	9.00381259240734	9.02539343949305	9.68837950323664	10.7161567529892
"cluster11566"	-2.22699714518441	-0.268220241591261	6.94208228108816	7.37174344336299
"cluster11567"	8.03715961618192	7.77972169646612	9.87517582928095	10.3040529983736
"cluster11568"	11.8219299633815	11.7728120087285	11.5184581617054	10.8589637611275
"cluster11569"	8.4344024170398	8.56618792367921	9.4756709754169	9.83011290811097
"cluster13687"	11.2263498165412	11.1235498632872	12.8363644735641	12.7516676165414
"cluster11570"	8.39914261576509	8.28642524969215	8.72333445651679	9.57874059838103
"cluster13688"	7.68330750316488	7.44920866722887	7.01903444647757	6.84968099813046
"cluster11571"	6.57496817505879	6.83427192979005	6.37932223016271	5.41412190242371
"cluster11572"	6.41721904092728	6.24866648372106	6.96267988349395	7.05924555505991
"cluster13689"	-2.22585847845776	-2.18007219079608	8.08968803587199	8.78341550918423
"cluster13690"	9.11408528944007	9.21478141542551	9.14887489890244	9.23368888200659
"cluster13691"	-2.12849252868992	-2.0826234257357	9.38578357466002	10.6994087181204
"cluster11573"	-2.10022737253306	-2.05435131840059	10.3057184161282	10.6530503071905
"cluster11574"	-2.19779592557881	-0.256164616068252	7.41462796193939	8.13111425862488
"cluster13692"	10.4087135623148	10.3776963503198	9.89265259226288	9.83122772912165
"cluster11575"	12.4890637183303	12.4281401927398	13.0641020831257	13.0590042829682
"cluster11576"	4.66253925288713	4.82625757105995	11.2587516699676	11.334304044918
"cluster13693"	7.81666366285982	7.86457035107395	7.54487102645387	7.52399462067673
"cluster11577"	10.1643653534373	9.97693769507623	10.4159299155591	10.4370661082755
"cluster11578"	7.55322384834057	7.47591435000998	6.67188538199294	6.24266503915534
"cluster11579"	10.6389013978478	10.4234984156188	10.0350721860624	9.72513472265887
"cluster11580"	6.10480976423533	6.07024204464896	5.27522218754669	5.26822515559413
"cluster11581"	5.1764202144017	5.33275370529852	8.43795265464305	8.80024766073502
"cluster13696"	8.34259089335407	8.27901279009697	11.0237587334579	11.2804394405089
"cluster13697"	7.80234280733774	7.69296323552937	9.30159197006076	9.05301153047619
"cluster11582"	7.69459175329176	7.76541849306876	7.54415578220321	7.2261999657852
"cluster11583"	5.54258419746808	5.59419700894779	5.43037179251882	4.66451156154302
"cluster13698"	4.62180498899359	4.89393491901922	7.48666621085248	7.98453373034084
"cluster13699"	10.4231257837998	10.4211722961751	11.0735079967706	11.0199759029755
"cluster11584"	8.72351862059355	8.79873460921615	10.5037416091893	10.3430644027514
"cluster13700"	10.3947428399468	10.418545395895	10.5381836765421	10.919927813226
"cluster11585"	7.82003409930853	7.77406670680524	9.4768806344416	9.22837178335219
"cluster13701"	6.14285615343547	6.18108046095736	7.11413747517351	7.48603054889566
"cluster11586"	7.72589553099617	7.36475317982677	9.34630971185278	9.21818810619424
"cluster11587"	-2.27752030307902	-2.23184384633928	7.18611984222037	7.79627323427957
"cluster11588"	9.46256374425657	9.54225277209726	9.80006776445612	10.2914186083522
"cluster11589"	0.570464613162425	-0.227397430032935	6.49226365453337	6.930025352684
"cluster13702"	-2.19594866479769	-2.15012947768104	8.80030394854112	9.07914632929713
"cluster13703"	10.3454974821166	10.393324156676	11.8526265940042	12.4491406747202
"cluster11590"	10.513304083401	10.5508739831566	11.4913282775893	11.5068882184078
"cluster11591"	7.60980445778663	8.06773890521211	8.17921964522006	8.34534500288422
"cluster13704"	9.97743550746333	9.97359529161932	9.67259652500926	9.4163807847192
"cluster11592"	8.34714032483792	8.21474864353604	7.97493971169691	8.17893499006521
"cluster11593"	-2.32254830807243	-2.27709574305903	6.34463723225956	6.66142848665683
"cluster13705"	-2.24741411592077	-2.20165647729735	7.53821032823052	8.59865180725684
"cluster13706"	9.30331148010901	9.24817459698727	11.5441155628228	11.4022682522047
"cluster11594"	8.34467963452541	8.2554824859425	8.18037727774617	8.46422957874313
"cluster13707"	8.48477359231652	8.38531602702538	8.33291190029662	8.45383697398103
"cluster11595"	9.45945926020912	9.24377121935066	8.61455737805651	7.8751616341496
"cluster13708"	6.84469270796517	6.7645351224895	6.79279485725712	5.69769792665063
"cluster13709"	6.97700239574881	6.8747218336725	7.17833297366676	6.83141242811946
"cluster13710"	16.134909253981	16.082647216255	16.1246044032929	15.6568956495567
"cluster11596"	8.20866468025101	8.24768882275092	7.8548932984286	7.839692439508
"cluster11597"	11.7830234565136	11.7849927550419	11.2777848264007	11.2995309149039
"cluster11598"	7.27529112923583	7.37056480966853	6.67201760082984	6.67328192349741
"cluster11599"	3.45832413714439	2.13402336331688	6.89365731156378	7.72951959349336
"cluster11600"	1.52150828148108	1.57292880490087	9.03468051879463	10.1660988520382
"cluster11601"	10.8856773644321	10.7933058374941	11.6634578178874	12.1758403897253
"cluster13711"	6.68298191307223	6.5349561682013	4.95652709683184	4.23360939053231
"cluster13712"	7.09109976567814	7.08530062425955	5.58824288232366	6.10786836426366
"cluster13713"	8.74595907680218	8.64021094305012	8.39442473292995	8.86691375677943
"cluster11602"	11.3734378641248	11.3118573651252	11.8758544509103	11.521788554219
"cluster13714"	10.3296210285398	10.3621189175695	10.30818145649	10.1874462382989
"cluster11603"	9.23507268606918	9.241346593766	9.96625579162498	10.0158414830148
"cluster11604"	6.75583900488685	6.62707931700163	6.29782215769519	5.58199766138945
"cluster13716"	12.2749651476644	12.1932613878542	12.0719839986166	11.2035815982583
"cluster13717"	7.23482891780856	6.90388726109524	8.88694153683718	8.0610101745157
"cluster11605"	8.32892545196691	8.27120436922528	8.2899062798016	7.68235726967836
"cluster11606"	7.15423726714352	6.83683190165355	6.35492365213104	5.86998255771025
"cluster11607"	6.39679326299055	6.1161128435464	5.62773108216885	5.11451340001672
"cluster11608"	11.0057664506688	10.8791395846117	11.1973269637348	10.756697809318
"cluster13718"	7.96215676044997	8.06778346673739	6.91329496955454	6.47569950144474
"cluster13719"	6.76177622463217	6.73152698692809	5.797920419307	4.87830479430078
"cluster13720"	5.75449743804233	5.78828658504599	5.09028995306524	4.99632177044237
"cluster13721"	9.82522580296437	9.68114831313471	9.79948757137233	9.01321358741481
"cluster11609"	6.79773569682688	6.90137589474555	7.59963378996441	7.3219329929787
"cluster13722"	8.23218718389844	8.03484689502893	7.32687377707212	6.59946531927219
"cluster13723"	0.60268954867468	-1.93344272676789	10.6695928434843	11.3661940971054
"cluster13724"	5.95659833402641	6.15526908566321	5.27411376543136	4.99859023451586
"cluster13725"	6.15938416946426	6.14233894094741	5.58050022937562	4.74049033878869
"cluster13726"	14.6041452868443	14.5919595817835	14.1207991249997	13.3506079705403
"cluster13727"	8.05274308093856	8.09393365976658	7.1655614824962	6.16669954135033
"cluster13728"	10.7439607070117	10.6195491284041	9.54263578108941	9.45579173047722
"cluster13729"	6.81918452854466	7.00994458749789	6.21307651086692	6.0523812114159
"cluster13730"	6.70180987795476	6.63779662351542	5.84031071053147	6.33530624132572
"cluster11611"	6.75808546931196	6.87993174723223	6.40783594736304	6.13584227933341
"cluster11612"	-0.298167148997894	-0.249560852098087	5.61619273660032	6.40559167258433
"cluster11613"	-1.988244790737	-0.165825921931941	10.7715320329806	11.8235468315939
"cluster11614"	-0.203819672138525	-1.91555192617372	11.402777615999	12.0313253999628
"cluster13732"	9.10516580768434	8.89250906209841	8.14286525035496	8.43834513851302
"cluster11615"	8.22281818969421	8.09486008053004	8.46997414128324	8.35804502614346
"cluster13733"	7.54635312180457	7.5293007071306	7.57912705132162	7.45981986801606
"cluster11616"	9.54306216830661	9.4867414444353	10.9408137402246	11.0168506274766
"cluster13734"	7.85026810952656	7.72337120002754	7.45889713007375	7.37119755241829
"cluster13735"	11.1440129452301	11.1459059204055	11.6319752719586	12.1533591245775
"cluster11617"	8.18891721314667	8.0752838571915	7.90211081743975	8.07650145181252
"cluster13737"	9.42303500067937	9.42334371544414	9.02237919089063	8.89696786492203
"cluster11618"	8.84513821449243	8.96566063199469	8.72887550217196	8.77936786550336
"cluster13739"	11.7317923767806	11.6395678328984	11.5306151087967	11.2385376208499
"cluster11619"	3.05463879603209	1.21632428036822	11.2122407063178	11.989787270295
"cluster11620"	9.61537708724668	9.64011307655076	8.96146618352105	8.68205768109882
"cluster11621"	5.7181053448235	5.51078664447375	5.32673619491946	4.99612536502448
"cluster11623"	-2.17142544210892	-2.12558495617569	9.16920512948878	9.52061211881308
"cluster11625"	8.65177365385632	8.73526256192774	9.57561659455121	10.1958167757841
"cluster13742"	-1.91557050352047	-1.86966862958414	12.9513828718417	13.658766511111
"cluster11626"	-2.18524831053417	-2.13941505092367	8.64780224652747	9.60324994901039
"cluster13743"	5.40671188758385	5.31649404662434	5.14503256143112	4.01243790881854
"cluster13744"	10.8373917407583	10.8590047413235	11.5339413779622	12.2059279132531
"cluster13745"	8.54815279179002	8.63886714983957	8.08564054372221	8.00538154707604
"cluster11627"	6.71070777523577	6.6171684619151	6.15076130950729	5.90056333755616
"cluster11628"	8.47559278049704	8.50304141305659	7.88389986725462	7.83192287886425
"cluster11629"	7.31253758268739	7.1548508999895	6.71494492198296	6.91272725435066
"cluster13746"	8.22269885439395	8.4409593094451	8.07725957538357	8.28666485240254
"cluster11632"	9.71331407684175	9.61134055948845	10.0042039431426	10.1380905524292
"cluster13747"	1.51259337931874	-0.16146199768731	9.62502689190393	9.39363256737712
"cluster13748"	7.54966004489316	7.42483684685439	9.16931945543906	9.48771543800055
"cluster11633"	8.64146279485218	8.4843181980222	8.30499534530544	8.07781061993864
"cluster13749"	7.1616258081293	7.14413871234134	7.918655873445	8.51389770077487
"cluster11634"	10.0528685503836	10.1051831692196	9.55668876530509	9.52132403244154
"cluster13750"	8.06040669922507	8.26473651422725	8.17206135772488	8.14568098945236
"cluster13752"	14.0938734114477	14.1455503977753	14.0621929356914	13.7185143511661
"cluster13753"	9.96118640896571	9.90468536468535	12.0832156140546	12.2627442268753
"cluster13754"	-0.248335803539844	-2.01887162776858	9.76541103015785	10.3965147136802
"cluster13755"	5.35110137809344	5.53500689123901	3.00205834153981	4.31704533747913
"cluster13756"	10.4265463674359	10.319710567124	9.57447631646929	9.22626087663937
"cluster13757"	-2.05043976994325	-0.192624636809258	10.1179354969242	10.4985569785691
"cluster13758"	-2.25944284028005	-2.21371748977379	7.49827589782179	8.17432221582914
"cluster13759"	-0.180801666396397	-0.13117747801877	11.4523875590446	11.8620065277697
"cluster13760"	-2.16017938695187	-2.11433031808579	9.23385052628037	9.82464252166964
"cluster13761"	-0.254744334326186	-2.03376054332187	9.61829140033207	10.0572043343928
"cluster13762"	0.595500414958029	-1.9624670681824	10.3691088437285	10.7370662741381
"cluster13763"	12.2968328772007	12.1941837221837	11.5928765559805	11.0243930859888
"cluster13764"	0.660090254102279	0.710887436825557	13.3074489226147	13.371815535037
"cluster11636"	7.36554869626908	9.50436425519931	4.72978790411773	5.22183236972581
"cluster11638"	0.662699925203732	1.22028396413548	13.1031158051857	13.3885855106274
"cluster11639"	-2.08219925190563	-2.03631794928684	10.6074694746678	10.9131533999331
"cluster11640"	0.665067646753498	-0.0575681221560407	13.9691569619771	14.1354961176049
"cluster11641"	-2.30637157330685	-2.26080278985308	6.53039899779721	7.28008483508821
"cluster11642"	-2.02690419047683	-1.98101185549396	11.4420821102918	11.7836984166628
"cluster13766"	8.88573836111241	10.6528931257985	6.95314899640902	7.37391818992703
"cluster13767"	4.18605189995773	6.3710814096564	0.883559198321595	4.09917485156621
"cluster13768"	6.47653232208171	8.07984943286374	3.82501094029698	4.66446160151102
"cluster13769"	10.80087029466	12.2553321156584	8.3443834861807	9.006952633996
"cluster13770"	11.8575419073044	11.7808431924483	11.5419821581272	11.2212352860131
"cluster11644"	9.77249572196872	9.82706652038215	12.5714277524102	13.1234469310113
"cluster13771"	8.41016065088372	8.24382957683143	7.65991165590908	7.372627780338
"cluster11645"	8.77302615411275	8.81861591658059	8.57404060882137	8.60415218786247
"cluster11646"	8.32589473336187	8.38720033053774	7.81652706848233	8.04122131851419
"cluster11647"	9.32210378955199	9.35755251419737	10.363611744693	10.4277305725535
"cluster13772"	-2.05476208588894	-0.194505036057767	10.036410846492	10.4412147591161
"cluster11649"	-2.01114601548787	-1.96525118922658	11.4420146726771	12.2676687140892
"cluster11650"	8.84407706670004	8.79077820968598	9.09305072360285	9.92337407473765
"cluster11651"	1.12801608910472	2.12292854614991	6.59960554113989	7.36048572858217
"cluster11652"	11.2503500868557	11.1791305522528	10.838782867223	10.8287988348261
"cluster11653"	6.71421475920049	6.82951624071317	6.60362190637461	6.79597843206736
"cluster11654"	6.83195762614162	6.88408127575877	7.10092364217202	7.5709723538944
"cluster11655"	4.40551993292026	3.97080438744648	6.19944611080072	6.90889762718288
"cluster13773"	8.84387772717935	8.71355876670986	8.26276502389201	8.15369213266885
"cluster11657"	9.95444159502267	9.85681249373024	9.81527006892799	9.95088254400422
"cluster13774"	9.6655175913356	9.58861989158585	9.64484689900179	9.73260348245149
"cluster13776"	8.70774766629224	8.60226431423339	10.8797545216957	11.0634922984132
"cluster11658"	10.427092817231	10.3909804623326	12.0263042255654	12.0374640021098
"cluster13777"	9.56571275695533	9.50577311256521	9.48013646964628	9.43500424536043
"cluster13778"	5.9805903340267	5.45305016833086	7.28983245873943	6.80980113891384
"cluster13779"	12.53783801931	12.4732704510805	12.5787003273714	12.112654870981
"cluster11659"	7.44247408477539	7.37840276472908	7.01924474856191	7.18595728990426
"cluster11660"	9.9851056044061	9.87385418891848	9.33973546962825	8.51555715773876
"cluster11661"	-0.177847000850785	-0.128217403682197	11.4729386885182	12.0659157485384
"cluster11662"	5.95897279840188	6.18547748166809	5.53533146978184	5.36399401303699
"cluster13783"	7.98774125780316	7.96101267134997	9.52393626337265	9.99856382716121
"cluster11664"	8.89392015089525	8.7184678276378	8.39390269115408	8.07833044079262
"cluster13785"	9.17916693799036	8.86679158506217	8.54444638664975	7.97659791378758
"cluster13786"	1.53016552186278	0.68721106780019	10.6917501740131	11.9870094958797
"cluster13787"	7.72194878113163	7.6188468970415	7.19668856413526	7.33565219862145
"cluster13788"	7.45665558414783	7.48654964124631	6.62729441553588	6.05461478779597
"cluster13789"	12.500291956894	12.4093617287712	11.8586904587179	11.4465535768804
"cluster11668"	8.58398752745642	8.50358209763548	8.3461116579457	7.75521129988258
"cluster13790"	-2.09068845982017	-2.04480844240633	10.1968265081496	11.0643586192635
"cluster11669"	-2.06269002989961	-2.01680333116928	10.6448177276631	11.4835973898934
"cluster13792"	7.75121035084394	7.68094956307555	8.22324319094931	7.69027615148038
"cluster11670"	-0.21333771644102	0.652802653590338	9.63790702315041	10.2713086231874
"cluster11671"	-2.22352622174359	-2.17772553363718	7.79068745876118	9.20415198248488
"cluster11672"	-2.24022697695831	-2.19444744225924	7.46925504105008	8.95660605102032
"cluster11673"	9.73312170375377	9.73536005292551	9.41999748893425	9.26915683810768
"cluster11675"	10.795587228987	10.546678347945	10.2107182518233	10.1019406340348
"cluster11676"	7.41369108242995	7.39586883109433	7.37872631083782	6.47504635193872
"cluster13794"	9.53896208877906	9.36955844858323	9.10543091878871	8.94039199219211
"cluster11679"	10.8320053060639	10.7651818159701	10.025153317703	10.2765716465334
"cluster11680"	7.1570486189939	7.46361383826178	6.77567381309404	6.08296961795206
"cluster13795"	7.23732746580731	7.27660977825129	9.90491745820638	10.7079290214238
"cluster11681"	10.3827495972953	10.2987210599076	11.6321805586919	11.806873386565
"cluster13796"	9.62076287326935	9.60455607896956	10.456023349165	11.3806878388423
"cluster11685"	9.11630074685707	8.93079011171982	8.77504370609919	8.36572762009676
"cluster13800"	8.56397780734526	8.49839128170004	8.23322687352021	8.26266218845429
"cluster11687"	7.1360452817515	6.83013317515162	6.89141545381958	6.40742956377186
"cluster13801"	9.49226618479246	9.54456031794927	9.66129403803926	9.81726558619385
"cluster13802"	5.148539988686	4.96159442260903	8.36669875017329	9.22673129605212
"cluster13803"	7.00480020921727	6.90602619683744	6.21389967011281	6.383532600255
"cluster11688"	13.2652428602195	13.2738407443235	13.4036608363032	13.5923445476533
"cluster11689"	5.79826784594027	6.04482171871378	6.17806413688822	6.10373258441267
"cluster11690"	7.29811022635607	7.63556640319858	7.91893754230395	8.11652803617281
"cluster13804"	6.08991191525911	6.23713683088118	5.02693862487381	5.11228184582422
"cluster13805"	12.4549668615091	12.3834684342374	11.6045689884417	11.072265485438
"cluster13808"	8.6895509497644	8.862126891085	11.1224593456983	11.7292699159603
"cluster11692"	2.9335447123101	2.35554977180775	11.2278808649118	11.4225408354624
"cluster11693"	8.09466709850284	8.01246703010968	9.13927446532865	9.46748859335004
"cluster11694"	-0.242163713911821	-2.0046998430667	10.2022227619607	10.4128429379657
"cluster11695"	9.57243431689319	9.40558722265886	9.10124220304361	8.68195774268647
"cluster13809"	9.11126652143881	8.85623145246253	9.69046612060116	10.004144380192
"cluster11696"	10.1736726245443	10.1355527425289	9.27020027680437	9.0097140083082
"cluster11697"	7.13552662066461	7.12392092620501	9.0605426092653	9.32749849359634
"cluster11698"	0.589529200853034	-1.98685647721177	10.1315703660853	10.184523034888
"cluster11699"	-0.11509390861901	1.21853586883206	13.4144956679824	13.5715994583138
"cluster13810"	7.44654176133406	7.27026242615604	6.87433764169933	6.57740858537934
"cluster13811"	8.53324720369179	8.52639971173772	9.92059949400488	10.616165918758
"cluster11700"	10.094746074644	10.1532852630068	9.70795928001223	9.70623815613176
"cluster11701"	9.44350035838434	9.31906062849158	8.69236629861924	8.54015855694671
"cluster13812"	-2.25255088221595	-2.20680257704881	7.44027120829775	8.51334524202033
"cluster13813"	10.052051418297	9.80046216887763	8.94359358487549	8.18898370766863
"cluster11703"	8.9484923773271	8.7520060344603	8.38767136070958	8.39934841446195
"cluster11704"	-2.26560038992739	-2.21989218374681	7.44720992559671	7.9874425672732
"cluster11705"	-0.136470101399912	1.20918464763634	12.6258453450885	12.7140532875448
"cluster13814"	8.49496880280825	8.44384002144279	8.24001693071502	7.86528956239328
"cluster13815"	-2.33817937295845	-2.29285365589947	5.80172427338244	6.41297027776201
"cluster11706"	-1.83433093100044	-0.100236382751316	13.6178614124557	13.7453938384359
"cluster13816"	7.32179274956541	7.11637070022461	6.08972588425104	6.1365791732217
"cluster13817"	8.23233118213231	8.3543397796059	9.92493110310273	10.7553653638361
"cluster11707"	9.09810007828263	9.23170512025447	10.1900843893123	10.5618273913384
"cluster13818"	1.82517652334865	2.12755239953003	5.95649418421254	6.9055541788116
"cluster13819"	8.52230582202691	8.56927730307083	8.29811780949146	8.25655682201617
"cluster11708"	6.59440746845296	6.4310788784935	6.05355433343994	5.89971950801809
"cluster13820"	-2.10768637665533	-2.06181023509959	9.7580012264205	10.9783830922759
"cluster13821"	5.71059204294369	5.81714941871284	6.6665522670603	7.16495925943931
"cluster13822"	11.5916859695281	11.3486875929168	11.9155833555996	12.4153831001135
"cluster13823"	-2.21855092086128	-0.265021227885393	6.87625549812978	7.86330558880668
"cluster11709"	9.35167971358209	9.19906084454711	9.7821799688327	10.2727202355187
"cluster11710"	5.87239245463676	5.97385659822932	9.54739658725823	10.1680922133681
"cluster11711"	7.62698331037275	7.68885517266577	5.91748506117965	5.80413625894354
"cluster13824"	9.54241711298302	9.40166767596478	11.610533458288	11.6072960325457
"cluster13827"	8.78934248555397	8.87221951018475	10.4129266700518	10.9332819399634
"cluster13828"	-0.263683563146746	-2.05426008320704	9.05397862194923	9.95673893245636
"cluster11712"	-2.08961570989692	-2.0437352479812	10.1875414722812	11.1076723814425
"cluster13829"	7.86191716959809	7.78771571121972	7.02007363452244	7.09269338248042
"cluster11713"	8.02265394489253	7.99410720348168	7.8059579983578	8.06193664294121
"cluster11714"	0.620025145762562	-1.86424870062816	11.7552970262018	12.458763793007
"cluster13830"	5.0965612052342	5.11987253005875	3.25486810492821	4.64889662341054
"cluster13831"	9.52015624559032	9.40835498342983	8.75575411029788	8.8272112389477
"cluster13832"	-0.240429610549917	-2.000424611592	9.76960378678282	10.9955893557924
"cluster11716"	-2.20215445843032	-2.15633924591628	8.49578787956691	9.18485927692697
"cluster13833"	7.7674137504147	7.92691318117518	7.38077357186149	6.91536842104113
"cluster11717"	10.8656140147764	10.816189918568	11.2171850533034	11.1785421589123
"cluster13834"	-2.246720191525	-2.20097343050699	7.99310464241815	8.12566275429542
"cluster13835"	10.3267316012188	10.3265287541952	9.78839239647064	9.83524850761994
"cluster13836"	-0.313157007181353	-2.17165527771975	7.24515178235746	7.48350061185253
"cluster13837"	-0.250876497721277	-2.02471836838776	9.63310736617971	10.3405995386555
"cluster11718"	-2.17501210688513	-2.12917247346771	8.92112554217802	9.65880478726758
"cluster13839"	5.41733546283445	5.79089210000023	5.62419769682289	5.40661242925396
"cluster13840"	5.05842800227913	5.71484753825934	4.95555042984829	5.98043762902402
"cluster13841"	9.37940016681198	9.3673673542328	9.50180097428076	9.84612378022663
"cluster11719"	9.69104757196676	9.7183684906341	9.94235022507182	10.0238924178591
"cluster11720"	8.81022469773791	8.77505053599316	11.520813551513	12.1040705794858
"cluster13842"	8.97372271860985	8.8491655123217	8.43315301390217	8.07854564407237
"cluster11721"	9.13457784736408	9.12310329608723	8.90645497106973	8.98927690591517
"cluster13843"	10.0323656962971	9.88978558538756	9.61711455817545	9.44121196227299
"cluster11722"	6.65941980927888	6.88350545259705	6.92952654174266	7.54005342437554
"cluster11723"	5.43794868682904	5.44450515731108	4.95581601702547	5.92009367759123
"cluster11724"	7.27672170423023	7.0761670074278	6.83717499107159	7.64934072688335
"cluster13844"	10.8886118277144	10.8325488796132	11.898287480411	10.7712729837489
"cluster13845"	-2.15684069192767	-2.11098611051434	9.00262919392027	10.1775862580879
"cluster13846"	0.649206994135917	0.699985983378955	12.3019914084224	12.9825576670051
"cluster13849"	5.09507273929413	4.83921565434827	4.09752926960417	4.00466141276835
"cluster13850"	-2.31252762458403	-2.26700560677092	6.54748541678525	6.9459138647744
"cluster11729"	0.642892306641461	-0.0941783887477126	12.2989262263295	13.0020082055485
"cluster13851"	-0.265310863540268	0.62523820104252	7.35049587543015	7.69439916500957
"cluster13852"	4.8385730645207	5.53139764468843	5.2122502368372	5.71934013222345
"cluster13854"	7.93463510135264	7.9007800813589	8.20984808537186	8.49534487895334
"cluster13855"	6.37671514808044	6.22970670271601	5.94817383887724	5.57964424793806
"cluster13857"	7.69806329635874	7.89672509841647	6.89484246412038	6.8987557335152
